tweet,image_url,tweet_link
"RUU tni...dibahas di ruang tertutup, terburu buru dan mewah. 
padahal rakyat ga minta ada ruu itu. 

sementara ruu perampasan aset koruptor 18 tahun mangkrak ga pernah di bahas dpr padahal itu yang diminta rakyat

jelaskan pada saya dpr mewakili siapa?",,https://x.com/GuruGembull
"Ketika Muncul Banyak RUU Aparat Penegak Hukum dan TNI Bukannya Memperkuat Lembaga Pengawasan, Ini Yang Akan Terjadi Di Indonesia..

Serem gaes..

#BatalkanUUTNI 
#TolakRUUPolri 
#TolakRUUKejaksaan 
#IndonesiaGelap 
#PeringatanDarurat",,https://x.com/i/communities/1875945058039632298
"Habis terbit RUU TNI, akan terbitlah RUU Kejaksaan.
Gak Bahaya tah ?!
Sepertinya mereka sdng berlomba2 membuat perlindungan untuk mereka sendiri!!
Mengobok² sistem yg ada demi melindungi para penjahat.

#BatalkanRUUTNI
#TolakRUUKejaksaan 
Yamal Mohon Maaf Uncut Jumbo Manado Duit",,https://x.com/hope_emak
"Ingat yg harusnya di kuatkan itu UU untuk pengawasan aparatur negara, bukan malah merevisi UU yg sudah ada demi untuk bisa digdaya & super power seperti RUU Kejaksaan misalnya atau bahkan UU TNI yg baru ketok palu oleh DPR 

#TolakRUUKejaksaan",,https://x.com/JembzCoeey
"Paling cepet besok mulai masif berita-berita tentang: pencapaian 130 hari kerja, pandangan prabs tentang RUU POLRI, taktik menghadapi perang dagang, dan langkah yg akan diambil prabs terkait revisi UU TNI braw!
Jadi jgn kaget aja abis ini banyak propaganda :)",https://pbs.twimg.com/media/Gn23NAnWwAAwINs?format=jpg&name=900x900,https://x.com/mfs_ub
"Contoh.
Kenapa sebagian besar anak muda kritis dan cemas dengan ruu tni? Ini pertanyaannya kan?
Ya jawabannya 1 kalimat:

""Cemas akan pelaksanaannya""

Pahamlah sampai sini.

Apakah ruu tersebut akan dapat diturunkan pelaksanaannya dengan tepat?",,https://x.com/tirta_cipeng
"Recap januari - april, indonesia canon event
- Tahun baru 
- Indo pelatih baru 
- Pertamax oplos 
- RUU TNI 
- Lebaran 
- Dollar 17 ribu (soon to be 20 rb) 
- U17 masuk pildun 
- RUU POLRI  (soon to be legalized)",,https://x.com/Kotakamal_19
"Literally the same reaction i got when i watch prab interview kek anjir lu ngomong apaan opini rakyat dibilangin dibayar anjir buzzer lu tuh yg bayaran, mana jawaban urgensi ruu tni jelek bgt ARTGSHSHSHSHSAABB",,https://x.com/Nasyigoyen9
Dan ruu tni itu untuk kesejahteraan petinggi nya.,https://pbs.twimg.com/media/GnNlXffbEAAMbuR?format=jpg&name=900x900,https://x.com/Tan_Mar3M
"Apakah Mulai Terbawa ARUS . .??
6 jam di HAMBALANG, . .?? 
MENYALA / MEREDUP

JAWABAN  Yang Disampaikan Kepada Para
 7 Pemred Kurang Memuaskan , 

Tentang  :  RUU TNI , RUU Polri dan Yang Off 
                    The Record. ",,https://x.com/SETYAKI22965702
