tweet,image_url,tweet_link
"kyk mendukung RUU TNI ga sih?
Berharap TNI ga cawe2
Tp giliran cawe2 lengserin wapres mendadak mendukung",,https://x.com/JeslianLee
owalaa okeeii tengs,,https://x.com/zahrapepesikan
"Dalam Webinar ini para narasumber memberikan sudut pandangnya mengenai rancangan RUU TNI dalam kaitannya dengan masa depan demokrasi di Indonesia. 

Bagi #KawanBRIN yang ingin menyimak dapat memindai kode QR maupun mengakses tautan yang berada di slide terakhir.

#ruuTNI",https://pbs.twimg.com/media/GplmcWabEAEf2kR?format=jpg&name=900x900,https://x.com/PolitikBRIN
"ada gak ada Revisi RUU TNI tetap akan dilakukan kok.

sdh sering TNI jadi media pembinaan mental. contohnya Perkebunan Swasta ini 2014 didik disiplin karyawannya di TNI.

kalau awak perfilman mau, bisa juga kok.",https://pbs.twimg.com/media/GplmM23bsAAuTWM?format=jpg&name=900x900,https://x.com/aewin86
HAH,,https://x.com/reboisaprut
,,https://x.com/brotovvali
"Twitter Indonesia sudah kembali ke setelan awal. Yaitu ladang mencari nafkah dan interaksi (engagement). Bukan ranah untuk menggalang kekuatan perlawanan rakyat.

Perlawanan yg sempat mengemuka terutama usai pengesahan RUU TNI ternyata cuma kamuflase untuk meraup simpati.",,https://x.com/fordslator
semua liburan aku tabrak setelah utbk,,https://x.com/alearnerisa
disgusting,,https://x.com/alearnerisa
maaf tp aku ngerasa life after utbk berasa pengangguran final boss,,https://x.com/alearnerisa
"Mereka menganggap pengesahan RUU TNI tidak transparan .
Serta dalam UU TNI soal penyelesaian konflik komunal tidak memiliki kepastian sama sekali terutama terhadap masyarakat. 

#CabutUUTNI",https://pbs.twimg.com/media/GplbOS5aAAAqd8v?format=jpg&name=900x900,https://x.com/BungkusTukang
Dukungan Dari Masyarakat Kota Padang Pengesahan RUU TNI,,https://x.com/KodimPadan66118
gw stress nyet,https://pbs.twimg.com/media/GplTfUyakAE9jMI?format=jpg&name=small,https://x.com/zahrapepesikan
Revisi RUU TNI langkah strategis memperkuat profesionalisme.,https://pbs.twimg.com/media/GplTOwlbMAA5qkq?format=jpg&name=900x900,https://x.com/WaneyToto
"udah gue bilang dari Maret bahkan sebelum Revisi RUU TNI disahkan, tapi orang-orang sibuknya kritik KDM dari identitas sinkretisme dia. Kan sangat memperlihatkan anak Twitter/X ini tidak pada napak tanah.",https://pbs.twimg.com/media/GplCbr0akAA23Ks?format=jpg&name=900x900,https://x.com/Heavenlypuff
"Klo ini ternyata cuma settingan, si cewek dibayar KDM buat 'kritik' kebijakan dia biar namanya naik lagi, kocak sih  tujuan org2 KIM+ biar netizen lupain real issue kyk ruu tni,  pager di laut, mafia tanah yg bakar rmh warga berhasil--",,https://x.com/sausleepy
at least pjk nya baik,,https://x.com/zahrapepesikan
"and i swear, one of the girls are so bitchy and has some internalized beef with me.. i don't even know her before this",,https://x.com/zahrapepesikan
i genuinely don't like my //p/#&h// group because i just get ignored most of the time,,https://x.com/zahrapepesikan
"nah skrg udah disahkan tuh RUU TNI udah gak bisa ngelak lagi ini urusan coast guard ke sipil, kan udah bisa kan masuk ke ranah sipil skrg. hayo coba selesaikan wahai pemegang bedil",,https://x.com/hujanyangturun_
"@adulthekid
 ?",,https://x.com/odangmcflurry
currently rewatching malam minggu miko,,https://x.com/odangmcflurry
"Orang2 pekok dukung ruu tni supaya ada petrus tuk basmi preman, eh kenyataannya preman malah teramg2n ancam pemerintah  dri awal apa yg diharapkan dri wowo si omon2",,https://x.com/PetaniGaramm
"Lagian kalau emang menurutmu ga ada cacat hukum kenapa harus takut RUU TNI di ujikan ke MK?. DPR aja ngomong kalau ragu silahkan ke MK. Yasudah sih jangan bilang gaada cacat hukum, cacat formil itu ya cacat hukum.",,https://x.com/alaiarjh
"Yg paling aneh, kemarin2, mahasiswa demo tolak RUU TNI, emng mahasiswa masih percaya sama polisi....??",,https://x.com/Arjunairen69366
Waduh berat iki pro ruu tni,,https://x.com/thesalvations7
"habis diskusi sama temen yang pro sama ruu tni, sekarang temenku menurunkan levelnya dari pro ke netral wkwkwk",,https://x.com/seblakorimalang
guys bertanya kabar ruu tni sekarang bagaimana?,,https://x.com/seblakorimalang
justru rk vs lisa pengalihan isu ruu tni,,https://x.com/i/communities/1562271278744354816
"Salah satu kewenangan MK adalah menguji UU terhadap UUD 1945.

Pasal 1 Ayat (2) UUD 1945 mengatakan kedaulatan berada di tangan rakyat.

Pembentukan RUU TNI ga transparan, bahkan ada aksi masa.

Sampai sini paham kenapa harus diuji ke MK?? https://x.com/munir21c/statu/munir21c/status/1916530745268408751…",,https://x.com/Won_Noyz
@reboisaprut,,https://x.com/reboisaprut
"pacar gw 2 devicenya rusak, temen2 gw layar laptopnya pd rusak INI PADA KENAPA",,https://x.com/reboisaprut
guys bertanya kabar ruu tni sekarang bagaimana?,,https://x.com/seblakorimalang
justru rk vs lisa pengalihan isu ruu tni,,https://x.com/i/communities/1562271278744354816
"Salah satu kewenangan MK adalah menguji UU terhadap UUD 1945.

Pasal 1 Ayat (2) UUD 1945 mengatakan kedaulatan berada di tangan rakyat.

Pembentukan RUU TNI ga transparan, bahkan ada aksi masa.

Sampai sini paham kenapa harus diuji ke MK?? https://x.com/munir21c/statu/munir21c/status/1916530745268408751…",,https://x.com/Won_Noyz
@reboisaprut,,https://x.com/reboisaprut
"pacar gw 2 devicenya rusak, temen2 gw layar laptopnya pd rusak INI PADA KENAPA",,https://x.com/reboisaprut
"kabel laptop gw rusak, terminal gw rusak juga cokk bayangin ampe TERMINAL. benerin hp lama, ade gw lupa password icloud, ya allah",,https://x.com/reboisaprut
"sumpah… keknya skrg semua device lagi ditakdirin buat RUSAK,,,",,https://x.com/reboisaprut
TAPI FI SUMPAH gw mengalami hal yang mirip2 (gw nangis seharian),,https://x.com/reboisaprut
"Biar tidak gampang disuap itu mudah, RUU TNI gercep kenapa perampasan aset koruptor lelet amat",,https://x.com/m_andyasra
ada aja…..,,https://x.com/reboisaprut
"Eh bukan efisiensi ding, tapi RUU TNI.",,https://x.com/hnirankara
w guesthouse,https://pbs.twimg.com/media/Gpf05HJWYAAHUxm?format=jpg&name=small,https://x.com/odangmcflurry
RUU TNI tukar guling dukungan Pencopotan Wapres Gibran.??,https://pbs.twimg.com/media/Gph_MVebkAAYwYt?format=jpg&name=900x900,https://x.com/GanangIsmail091
"RUU TNI smpe demi ngerusak aja kaga digubris, lah ini lg satu, ",,https://x.com/mmarleyt
"ngebul parah kak agungg, besoknya marathon materi kak agung lagi WKAKAKA",,https://x.com/alearnerisa
ituu waktu pernyataan sikap tolak ruu tni di balairung,,https://x.com/bojongkecil
"Walaupun mustahil petitum kalian dikabulkan, tapi saya acungi jempol atas keberanian kalian mengajukan gugatan pembatalan RUU TNI ke Mahkamah Konstitusi.

Panjang umur perjuangan.

#TolakRUUTNI
#CabutRUUTNI",,https://x.com/vita_AVP
"Harusnya setelah direvisi mulai kerja dong, jangan keluyuran ke universitas dan sekolah sekolah. Jaga noh laut indonesia, nelayan sampai kecolongan dengan nelayan berbendera vietnam. Pagar laut juga dirobohkan kembali dong. Jangandibiarkan. Sudah direvisi lho ruu tni nya.",,https://x.com/senjakalama
"Sudah nih direvisi ruu tni jadi uu tni. Sudahbaca nih, usianya tentara makin bertambah ketika pensiun jadi 58tahun dan bisa diperpanjang kembali. Masyarakat sipil hanya pensiun usia 56tahun itu mungkin yg pns dan bumn. Bagi buruh cuma setahun doang.",,https://x.com/senjakalama
"Punya satuuu, super duper baaiikkk hatiii dan supeerrr pintaarrr, sempat post juga tolak ruu tni. Tapi ya memang ketutupan sama yang kelakuannya seolah² bapaknya penguasa dunia ",,https://x.com/cattievern
tolak peluru sama tolak ruu tni,,https://x.com/yuckecr
bisa gak sih langsung di ketik aja....,,https://x.com/zahrapepesikan
"ngeributin UU TNI, UU KPK, RUU Polri, RUU KUHAP, pagar laut itu hal remeh temeh dan pepesan kosong?",,https://x.com/ClimbingGuy3000
kehabisan waktu di ppu dan omg ak gsempat ngerjain bahasa panda... sdih pdhl ak suka bgt,,https://x.com/alearnerisa
"RUU TNI terbaru jadi bukti nyata! Kini TNI nggak cuma jaga kedaulatan, tapi juga turun langsung perang lawan narkoba! Bersama rakyat  

#TNIHadirUntukRakyat 
#RUUTNIBaru 
#TNIAntiNarkoba 
#BanggaTNI 
#IndonesiaBersihNarkoba 
#BersatuMelawanNarkoba 
#IndonesiaTanpaNarkoba",,https://x.com/kusuma60977
akulah org yg selesai utbk langsung self reward dan deserve matcha segentong,https://pbs.twimg.com/media/GpiT4e3boAA87yB?format=jpg&name=small,https://x.com/alearnerisa
"RUU TNI terbaru jadi bukti nyata! Kini TNI nggak cuma jaga kedaulatan, tapi juga turun langsung perang lawan narkoba! Bersama rakyat.
 
 #TNIHadirUntukRakyat  #RUUTNIBaru  #TNIAntiNarkoba #GenerasiEmasIndonesia  #FYPIndonesia  #ViralTikTok  #BanggaTNI #IndonesiaTanpaNarkoba",,https://x.com/faqihzha
"""RUU TNI terbaru jadi bukti nyata! Kini TNI nggak cuma jaga kedaulatan, tapi juga turun langsung perang lawan narkoba! Bersama rakyat, TNI siap selamatkan masa depan generasi muda! Indonesia tanpa narkoba, harga mati!""

#TNIHadirUntukRakyat #RUUTNIBaru #TNIAntiNarkoba",,https://x.com/gilangsaksama
Klo ruu tni ngab?,,https://x.com/gusti_ndoro
bingung RUU KUHAP kga serame RUU TNI,,https://x.com/dafffvck
Akibat RUU TNI disahkan.,,https://x.com/Fikri_bro18
HAHAHA BANGSAT,,https://x.com/Starz123123
"https://tiktok.com/@MS4wLjABAAAAQIfFqr2DGw9XJZIBiuUORY7FhbrrlzmcJb_YGL-c5kR13XXpQFNUd90x1Z9n1Cd1/video/7497599493269933318?is_from_webapp=1&sender_device=pc… 
RUU TNI terbaru jadi bukti nyata! Kini TNI nggak cuma jaga kedaulatan, tapi juga turun langsung perang lawan narkoba! Bersama rakyat, TNI siap selamatkan masa depan generasi muda! Indonesia tanpa narkoba, harga mati!""
  #BersatuMelawanNarkoba",,https://x.com/maliksean14
"Lukira dosen itu cukup gelar s1 dan s2? Ngga riset, proyek, dll? RUU TNI aja studi literatur kyk apaan tau gmn mau bikin riset?",,https://x.com/poopepie2
"RUU TNI terbaru jadi bukti nyata! Kini TNI nggak cuma jaga kedaulatan, tapi juga turun langsung perang lawan narkoba! Bersama rakyat, TNI siap selamatkan masa depan generasi muda! Indonesia tanpa narkoba, harga mati!    #TNIHadirUntukRakyat  #RUUTNIBaru  #TNIAntiNarkoba",,https://x.com/carolinede49544
RUU TNI baik untuk pertahanan Indonesia.,,https://x.com/fanisalesti
"sebenernya TNI ngajar di kampus itu ""wajar"" tapi sekarang menjadi isu yang sensitif dikarenakan isu RUU TNI",,https://x.com/Muhamma23876159
Ah copy pasta indonesia ruu tni,,https://x.com/mesheviksus2
"yang kayak ruu tni aja dibungkam apalagi cuma ini. jujur, capek jadi wni.",,https://x.com/chewyouw
Mksdnya gmn sih ini plzzz kasih tau,,https://x.com/Starz123123
"RUU TNI udah lolos.
Mulai terasa tekanan pada rakyat dan mahasiswa. 
Mau di bawa kman bngsa ini sama Rezim omon.",,https://x.com/Bara___Akbar
4. RUU TNI sih yg paling kocak. hrs bgt ya rapat malem2 buat pengesahan? MALAM-MALAM cuyyy. di hotel lagi. SEMBUNYI2 LAGI AHAHA. pembelaan apa dah yg bisa buat nutupin ini?,,https://x.com/kentwangoreng
Kalian yakin mau cuma itu doang? Gw stay di priok dan cukup kaget dengan kejadian dan latar belakang dari tragedi priok 84.. Gw juga liat bagaimana 98 bergulir.. Apalagi dengan UU TNI yg buat kalian jumawa.. Dari sebelum ruu TNI aja udah banyak oknum yg merasa jumawa dgn jabatan,,https://x.com/AchmadDennise
"DWI FUNGSI TNI MAKIN KENCENG . . ...

MEREKA MASUK KAMPUS Memungkinkan Memonitor Pergerakan Mahasiswa Lebih Dini , 

RUU TNI Memperkuat Dwifungsi TNI , 
DPR Tunduk Terhadap Presiden.
Mengingatkan Di era ORBA.

#TinjauUlangRUUTNI",,https://x.com/SETYAKI22965702
impact RUU TNI (?),https://pbs.twimg.com/media/GpbmC9rXsAAaIR7?format=jpg&name=medium,https://x.com/4eva_younggg
"Isu TNI ke pekerjaan sipil ini, dinamika yg terjadi di masyarakat karena :
- RUU yg terkesan tiba-tiba dan dipaksakan dg konsolidasi elit seolah meminggirkan rakyat
- ketakutan kembali ke Orba

Selama TNI bisa mengayomi, elit politik bisa komunikasikan dg baik, rakyat akan paham",,https://x.com/budhartono
Nggak selesai selesai mereka membahas RUU TNI.,https://pbs.twimg.com/media/GpdAga7bEAAO0V0?format=jpg&name=900x900,https://x.com/HSmanmore
"Lebih ngawur lagi soal TWK RBB BUMN soalnya didominasi seputar wawasan TNI, mentang mentang RUU TNI udh sah",,https://x.com/ceeskentel
"Ortuku...

Pergi ke sbux pdhl kita masi harus boikot. Punya kursusan ada salah satu mata kursus buat belajar AI, voters 02, pas sblm pengesahan RUU TNI tone deaf, yg dipikirin bisnis aja. Aku mau ngingetin takut dikata durhaka, ""kita kerja cari uang ya buat kamu"". Aku sendirian.",,https://x.com/i/communities/1562271278744354816
Nah ini lah fungsi ruu tni biar bisa nguasain semua wkwkw,,https://x.com/Fvkharno
"Kok tiba tiba ngumumin kaya RUU TNI aja dir :((((
@SP_IndiraJKT48",,https://x.com/duhsapaya_
terus tiba tiba muncul di tl berita ruu tni,,https://x.com/gonnathrowhands
"temen gua jga ada kok, bapaknya jendral btw, suka flexing dianter jemput ajudan bapanya terus, mana pas masalah ruu tni kmrn dia bisa"" nya speak up bilang klo yng suka demo itu kurang literasi dan fomo, wtf",,https://x.com/i/communities/1562271278744354816
"Kebiasaan netizen Indo selalu menggeneralisir sama ratakan
Contoh aja waktu nolak RUU TNI eh malah benci TNI
Padahal itu cuma buat segelintir perwira doang dan banyak prajuritnya yg gk setuju 
Benci pemerintah tapi mengharapkan Indo bubar",,https://x.com/Muhamma59435017
KENAPA DI INDO BANYAK PELAKOR=FATHERLESS,,https://x.com/Starz123123
RUU TNI bisa rangkap jabatan,,https://x.com/sholah01035817
"dari cerita ini, pandanganku ke jeongyeon adalah anak hukum ui cuyy yg kemarin ikut demo tolak ruu tni terus jd garda terdepan pas orasi",,https://x.com/baeberries
Posternya sounds gay banget,https://pbs.twimg.com/media/GpdixiUbQAA0AQF?format=jpg&name=900x900,https://x.com/persephoze
Indira pgn ikut depo tolak RUU TNI kayanya,,https://x.com/Fzrii48
lu pikir mbg nutrisinya ga berantakan????,,https://x.com/BIICEEL
Apa gak curiga supaya penolakan RUU TNI jadi kendor,,https://x.com/ekosdarno
"RUU ini tetap mengedepankan supremasi sipil. Peran TNI dalam jabatan sipil akan diatur dan diawasi secara ketat, bukan seperti yang dibayangkan
 oleh pihak yang menolak tanpa membaca keseluruhan isi revisi UU ini",,https://x.com/joshuaandrian44
"Kayaknya RUU soal coast guard lebih urgent dibanding UU TNI kemarin. Rakyat maling langsung diamanin, waga negara lain maling ikan diem aja. KKP pun malah ngurusin pager. Kesannya kita satu negara bodoh semua",,https://x.com/koinkultur
bukannya ruu tni itu juga dibicarakannya di atas ranjang?,,https://x.com/Bgrqqb
"Ini gunanya RUU TNI kemaren ya.....bikin hancur negra ..lama2 institusi Negra udh ga ada fungsinya ...mereka sibuk memperkaya diri sendiri dan kroco2 nya ....SMG cepat bubar aja ...muakkkk  
@Puspen_TNI
 @_TNIAL_",,https://x.com/Ginakyo2
Carmen mukbang bjir ,,https://x.com/persephoze
Emang kemaren RUU TNI sejauh ini ?,,https://x.com/LindonLor50161
Contoh plg gampang kan dr terawan pak. Sdh g usa terlalu diladeni. Saya lbih stuju ini drpd RUU TNI si pak. Kalo mmg TNI nya bs ngajar knapa tidak,,https://x.com/CrazyoldmanG
"Rakyat ajak  anda 
@prabowo
 tolak RUU TNI tidak anda gubris,yakali anda ajak rakyat,rakyatnya bakal ngikuti,Pak..",https://pbs.twimg.com/media/GpaktnqbEAAyrat?format=jpg&name=900x900,https://x.com/Pintukoto
Dan itu akan menjadi buah simalakama bagi mereka. Efek sebab akibatnya bisa diluar kendali mereka dan membuat bencana bagi mereka. Nampak disahkannya RUU TNI menunjukkan oligarki ingin menjaga tahta & harta mereka. Kapal sedang oleng & menunggu waktu ketika rakyat lapar. Teteret,,https://x.com/MadaSastro
Gua deserve lolos UTBK gak ya,,https://x.com/ghinatory
"Gua di rumah belajar UTBK aja dibilang, ""kamu tuh sehari-hari kegiatannya gitu-gitu aja,  mentang-mentang udah gak sekolah, mau jadi apa kamu"" ",,https://x.com/ghinatory
"What if gak lolos mending mandiri or gapyear ya? Kalo mandiri persiapannya cuma dikit bgt....kayak cuma beberapa Minggu gitu setelah pengumuman.... Kalo gapyear.... apa sanggup mendengarkan tante, om, tetangga, nenek, kakek, terlebih lagi ibu...",,https://x.com/ghinatory
"Iya bgt 
Prodi yang gua ambil semuanya LBI",,https://x.com/ghinatory
"pengen coba 5 hari full jadi prabowo-gibran supporter. literally put myself in their shoes biar tau bener mereka ibi apa sih sbnrnya yg dicari. for this, gw harus:
- pro RUU TNI n antikritik
- selalu defend pragib
- penjilat egalitarianism

okegas",,https://x.com/roughwesttt
"Yang jelas dia seorang gak mungkin semulus dan sejauh ini, ada andil PDIP yang sama² bejatnya sampai sekarang pun masih berulah seperti jadi ketua panja ruu tni di fairmount #2025JokowiTamat #AdiliJokowiGantiWapres #JokowiPenipuIjazah",,https://x.com/jannahseeker99
udh keburu laper abis seminar dri pagi tdi ,,https://x.com/zahrapepesikan
suka banget wkwkkwwk,,https://x.com/zahrapepesikan
i respect the dedication,,https://x.com/zahrapepesikan
dihantam tugas kali eug,,https://x.com/meliuwq
"#zonauang cc pro pelis, urgent ",,https://x.com/meliuwq
"@jenomomoggi
 kakk cek dm yaww",,https://x.com/meliuwq
"Sebenernya mereka liat fenomena sosial bahwa kita banyak dislike vid mereka, jadi buat hal2 gini, tapi kok mereka seolah olah ga liat keresahan masyarakat ya tentang ruu tni atau kritik tentang mbg",,https://x.com/riopasbon
Saya mendapat teguran secara tidak langsung oleh polis* karena sering nge-share postingan tentang kritikan terhadap pemerintah dan postingan tentang penolakan terhadap RUU TNI & POLRI. Apakah sekarang masyarakat akan dibungkam dan tidak boleh menggunakan haknya untuk berpendapat?,,https://x.com/kimyoonna007
"Dari dulu udah kerjasama sih KAI & TNI.
Paling sering keliatan pas mudik, kadang bawa senpi juga.

Gada hubungannya ama revisi RUU gaje itu",,https://x.com/AnanRaihan
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan, dan TNI siap jadi garda terdepan bersama rakyat demi Indonesia bersih narkoba!",,https://x.com/EsesMae
Pasti kalo TNI yg ini ga setuju sama RUU TNI ,,https://x.com/heumtasty
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. 

#TNIAntiNarkoba 
#RUUTNITerbaru 
#TNIUntukBangsa 
#GenerasiBebasNarkoba 
#TNIBersamaRakyat 
#NKRISelamanya ",,https://x.com/kusuma60977
"Nih. In this economy, some couples choose to breakup because of this. Kalo dari post yang sering lewat ya, ss-an cewek komplen soal opini cowoknya. Kek dulu tuh, putus perkara demo RUU TNI",https://pbs.twimg.com/media/GpcmqdDbEAIMT7I?format=jpg&name=900x900,https://x.com/InaFara1
"anjrit tiktok orgnya goblok2 semua just saw a w1sh tiktok announce mau ke indo with fansign 

KOMENNYA KEK ""MANA BUZZER BANTENG YG BLG RUU TNI NGEFEK KE KPOP""

 AAAAA GW MARAH",,https://x.com/youcanxue
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan

#TNIAntiNarkoba #RUUTNITerbaru #TNIUntukBangsa #GenerasiBebasNarkoba #TNIBersamaRakyat #NKRISelamanya",,https://x.com/jauzaria
"Yang gerakin akun2 ini siapa sih
Gara gara kasus ini, berita korupsi Pertamina dan antam hilang
RUU tni beritanya hilang
Btw
Arsip era 1980 masih banyak yang bisa bertahan, koran dan majalah 1980an juga banyak yang masih bisa bertahan",https://pbs.twimg.com/media/GpV-SycbYAACuN3?format=jpg&name=900x900,https://x.com/riopasbon
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan, dan TNI siap jadi garda terdepan

#TNIUntukBangsa #GenerasiBebasNarkoba  #IndonesiaTanpaNarkoba",,https://x.com/jauzaria
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. Generasi muda harus diselamatkan, dan TNI siap jadi garda terdepan bersama rakyat demi Indonesia bersih narkoba!
 #TNIAntiNarkoba",,https://x.com/carolinede49544
"Ngeri nggk sih ? Kesannya seperti ada pembungkaman pers.

Mengingat pas demo mahasiswa tolak RUU TNI tak ada satu pun televisi yg menyiarkan. 

Jangan sampai kebebasan pers di kebiri

Amit - amit 

https://nasional.kompas.com/read/2025/04/24/13564601/kejagung-datangi-dewan-pers-serahkan-berkas-kasus-direktur-jak-tv…",https://pbs.twimg.com/media/GpcG6J9bsAAm-p-?format=jpg&name=900x900,https://x.com/JembzCoeey
"do you think orang-orang yang dukung RUU TNI bakal patroli ngejagain safe isi duit or server rekening bank nya.
Yang ada mereka yang nilep, proses masuk TNI/Polri aja ada jalur khusus orang dalam.",,https://x.com/Thatretardedon1
Aowkwowk,,https://x.com/persephoze
Masih banyak kaleee isu dan gerakan rakyat bukan cuma RUU TNI doang.. Yamaklum mungkin gatau soalnya sibuk sindir ini itu ,,https://x.com/fuckrasisme
"RUU ini tetap mengedepankan supremasi sipil. Peran TNI dalam jabatan sipil akan diatur dan diawasi secara ketat, bukan seperti yang dibayangkan oleh pihak yang menolak tanpa membaca keseluruhan isi revisi UU ini",,https://x.com/joshuaandrian44
"RUU TNI yang baru jadi gebrakan luar biasa! Kini TNI punya mandat kuat untuk ikut perang lawan narkotika yang hancurkan masa depan anak bangsa. 
#TNIAntiNarkoba #RUUTNITerbaru #TNIUntukBangsa #GenerasiBebasNarkoba #TNIBersamaRakyat #NKRISelamanya #IndonesiaTanpaNarkoba #fypシ",,https://x.com/WanAbut94060184
Bjir lu di kampus ama sape banh?,,https://x.com/persephoze
"Presiden aja ngesahin RUU TNI cepet, lun... Jadi emang suka gitu ",,https://x.com/eitamisy
rui is right there bro ,,https://x.com/zahrapepesikan
"Inilah para penghianat Bangsa indonesia , mereka mencari kesempatan ingin memprovokasi Aceh , maluku , Papua merdeka di PBB , 20 tahun pemerintahan sipil 
Indonesia terlihat pertahanan politik dan ekonomi kt semangkin melemah , elemen PKI turut bermain, syukur RUU TNI sdh rampung",,https://x.com/davidridwanbetz
"wkwkwk, itu RUU TNI baru segitu doang, gimana kalau udah lebih luas, mahasiswa diha*ar kali yak?",,https://x.com/budakcorprorat
Belum ilang hangatnya polemik dan kontroversi UU TNI kini DPR ancang² menyiapkan untuk disahkan RUU Kejaksaan. Tentu tidak kalah kontroversialnya dg UU sebelumnya. Ntah kenapa wakil rakyat sekarang lebih mementingkan UU yang tidak terkait langsung dengan urgensi kebutuhan rakyat,https://pbs.twimg.com/media/GpbX8KQbEAIeRHm?format=jpg&name=small,https://x.com/quintta1217
Jadi RUU TNI buat ini ?,,https://x.com/TanjiroKanao99
"Mari dukung RUU TNI untuk mempertahankan, melindungi, dan memelihara keutuhan serta kedaulatan negara !",https://pbs.twimg.com/media/GpbU5Gva8AARluR?format=jpg&name=900x900,https://x.com/WaneyToto
oalah ternyata bangs*at jg yaa yg dibawa bkn Perwira tp boss tp supir ttp jatah Perwira. yg kaya gini kita rakyat. pantes mati²an tolak RUU TNI kemarin,,https://x.com/cldio8taa
"Dukung RUU TNI untuk mempertahankan, melindungi, dan memelihara keutuhan serta kedaulatan negara.",https://pbs.twimg.com/media/GpbUbe9bEAMFjwD?format=jpg&name=900x900,https://x.com/WaneyToto
"Ya gmn ga diskip, duit masyarakat kita aja seret pasti lebih milih ga dtg sekalian drpd rugi :) 
apalagi ruu tni udh disahkan di negara ini, siapa lah org yg mau ke negara dmn militer bisa masuk ke segala aspek ",,https://x.com/thisismy3rdid
"berdoa cetul mana tau lebih murah dikit, kemarin sebelum rame ruu tni udah checkout malah dibatalin toko",,https://x.com/ceritaeja
"Betul, terutama matkul hukum militer. Hakim dilmil yg S-2 & S-3 juga sering jadi dosen tamu di beberapa universitas residen setempat dan udah berjalan dr dulu sih. 

Cuman ya, dengan kondisi RUU kemarin + kasus TNI masuk ranah diskusi sipil di kampus, wajar kalau publik skeptis.",,https://x.com/penjiropahvi
BOGOR WHEN YAH,https://pbs.twimg.com/media/GpXuWbWbYAIg6Hm?format=jpg&name=small,https://x.com/zahrapepesikan
"Kabinet ini Kabinet Bacot, saat ditanya visi dan harapan, bagus-bagus dan idealis, tapi yang kemudian terjadi di lapangan sebaliknya.

Ormas harus ditindak tapi boss nya dirangkul Matahari-2 buat mengamankan kasus penipuan.

Dwifungsi TNI tidak akan dihidupkan ulang, tapi RUU TNI",,https://x.com/epicurina
lolosss,,https://x.com/alearnerisa
