tweet,image_url,tweet_link
"Detik-detik rapat RUU TNI yang digelar secara tertutup di hotel didobrak oleh Koalisi Masyarakat Sipil. 

Kenapa harus tertutup dan dilakukan di hotel begini?

#tolakruutni",,https://x.com/narkosun
"2beer! tw//darkjokes When kaum Muslimin yang bermanhaj Salaf (Wahabi-Salafi) sedang di-hisab di Akhirat tapi tidak jadi masuk surga karena dukung RUU TNI dengan alasan ta'at dengan pemerintah dengan dalil omon-omon, recehan dan AUTIS ",https://pbs.twimg.com/media/GoxD-7VbkAAjV2U?format=jpg&name=small,https://x.com/tubirfess
"Dalam banyak kasus, TNI (termasuk Polri) seringkali tampil menjadi centeng korporasi. 

Situasinya akan semakin buruk jika #RUUTNI disahkan. 

#TolakRUUTNI
#TolakDwifungsiABRI

Alasan Panja RUU TNI Setuju Jabatan Sipil Bisa Diisi Militer Bertambah Jadi 16",,https://x.com/jatamnas
NekatRUU TNI telah disahkan menjadi UU. #TolakRUUTNI,,https://x.com/remotivi
"2beer! Jangan sampai RUU Polri lolos seperti RUU TNI yang lolos dan disahkan secara kilat. Sebagai warga yang baik dan cinta terhadap demokrasi, Tolak RUU Polri yang mengekang rakyat! 

Jika RUU TNI dan RUU Polri disahkan, maka kami percaya Hamas daripada Densus 88",https://pbs.twimg.com/media/Go2y18ca0AAy82N?format=jpg&name=small,https://x.com/tubirfess
"Gelar Mimbar Bebas, Mahasiswa Banjar Negara Tolak  UU TNI, RUU KEPOLISIAN dan RUU KEJAKSAAN. 

Jgn Pernah Lelah Berjuang, Tetap Suarakan Dan Tolak Semua RUU dan UU Yg Nyata Hanya Untuk Kepentingan Pribadi Dan Golongan Saja",,https://x.com/sami86pilang
"Salam Jumat Berkah Genkz.. 
Adanya Kebijakan yg dibuat Pemerintah dan DPR RI baru baru ini makin RUWET, gak jelas dan buru2..! 

Kalo mo efisien, cb SAHKAN UU Perampasan Aset Koruptor, bknnya RUU TNI & KEJAKSAAN..!! 

#TolakRuuKejaksaan 
#CabutUUTNI 

Hotways Jafar Hasto chindo",,https://x.com/_cenk90E
"Buat yg belum tau, RUU TNI itu udah disetujui dan disahkan pada 20 Maret 2025. Setelah itu? Udah ga bisa mundur. 30 hari setelah disahkan UU harus ditandatangani Presiden. 
Kalau ga ditandatangan? Otomatis sah menjadi UU dan wajib diundangkan (Pasal 73 Ayat (3) UU 13/2022)",https://pbs.twimg.com/media/GotHDyubIAAAHwK?format=jpg&name=small,https://x.com/Evening_Evee
Pakar Hukum Tata Negara Sebut Pengesahan RUU TNI Merupakan Kemunduran Demokrasi yang Brutal,,https://x.com/tempodotco
"Kalo nih RUU TNI beneran lolos kali ini, serius dah we’re finished. Selain kewenangannya yang meluas, bakal ada gejolak di ranah siber. Bisa diliat dari slide kemampuan dan kekurangan SATSIBER TNI di bawah ini 

Yuk kawal bareng-bareng jangan sampe lolos! ",https://pbs.twimg.com/media/GmYAdshakAA6i6A?format=jpg&name=medium,https://x.com/safenetvoice
"Menteri Sekretaris Negara Prasetyo Hadi Me Ngata Kan..... Pengesahan RUU TNI sudah diteken Pak Prab sebelum lebaran

Pantesan Sattttttt Setttttt banget yakkkk....

#BatalkanUUTNI
#TolakRUUPolri 
#TolakRUUKejaksaan
#SupremasiSipil",https://pbs.twimg.com/media/Gozykh5awAA2zLp?format=jpg&name=900x900,https://x.com/LexMarteg
i need more knight akito merch...,https://pbs.twimg.com/media/GokZFdFXkAAPxuP?format=jpg&name=900x900,https://x.com/zahrapepesikan
"Coba lo baca naskah akademik RUU TNI sampai di bagian yang gue highlight. 
Kalimat itu bisa diartikan, selain 16 institusi yang lo cantumin, presiden “berwenang menempatkan prajurit aktif TNI pada kementerian/lembaga lain yang memerlukan… “. 

https://berkas.dpr.go.id/akd/dokumen/baleg-RJ-20240903-080932-3747.pdf…",https://pbs.twimg.com/media/GmLgsk0a8AAtpI7?format=jpg&name=900x900,https://x.com/realfedinuril
"SUDAH Terbukti saat DPR pura-pura budek tetap sahkan UU TNI yang ditolak PUBLIK !

Menyusul nantinya RUU KEJAKSAAN RUU KUHAP RUU POLRI akan tetap mereka sahkan walau juga di tolak PUBLIK !

aji mumpung bener pemerintah karena lembaga perwakilan rakyatnya telah mereka kuasai.",https://pbs.twimg.com/media/GotNioxacAQIeOR?format=jpg&name=medium,https://x.com/SalimCipok
"Kalau sudah dapat konfirmasi dari pihak terkait, saya bakal publish UU TNI yang baru-koneksi Pilpres 2029, serta potensi konflik TNI-Polri jika RUU Polri disahkan. Sekali lagi, esai itu bersifat analisis, jika ada pihak yang merasa keberatan dan nyatronin saya lagi di rumah,",https://pbs.twimg.com/media/GoPWeeLbYAAmw7F?format=jpg&name=medium,https://x.com/hnirankara
"GERAKAN RAKYAT #TolakRUUTNI !

Pengesahan RUU TNI oleh DPR RI adalah ancaman bagi demokrasi dan supremasi sipil! Kami, Gerakan Rakyat, dengan tegas MENOLAK aturan yang membuka celah kembalinya dwifungsi TNI dan mengancam hak-hak rakyat.",https://pbs.twimg.com/media/GmfKcYbaYAAvNGN?format=jpg&name=small,https://x.com/gerakanrakyatid
"guys RUU TNI sudah disahkan menjadi undang-undang. buat yang nggak ngerti, intinya negara ini kacau. militer itu nggak pernah demokrasi karna mereka memegang prinsip komando dan hierarki. ruang gerak rakyat sipil semakin terbatas and yes we’re finished already. banyak berdoa aja.",,https://x.com/dustheria
akhirnya dapet juga pin sakral agh,https://pbs.twimg.com/media/Go2tp5ibEAAmEtH?format=jpg&name=medium,https://x.com/zahrapepesikan
"Tau alasannya apa? RUU TNI disahkan :)

Perusahaan Korsel seperti Hyundai Motor, LG Energy Solution, dan EcoPro, yang telah berinvestasi besar-besaran di sektor kendaraan listrik dan baterai Indonesia, sangat khawatir tentang implikasinya. Undang-undang baru dapat menyebabkan",https://pbs.twimg.com/media/Go8318_boAEEBOa?format=png&name=900x900,https://x.com/primawansatrio
"Draf rancangan RUU TNI enggak ada dan gabisa diakses 
Rapat pembahasan di hotel mewah dan tertutup 
Komunikasi publik pejabat buruk dan hiring buzzer 
Semua partai Senayan mendukung RUU ini 

Wow! Mengkhawatirkan sekali. 
#TolakRUUTNI",,https://x.com/txtfromIR
"#CFXX wtb dongg jastip cfxx untuk dom bogor, jaga-jaga takutnya bentrok sama acara kampus ",,https://x.com/zahrapepesikan
"Seluruh fraksi DPR menyetujui Rancangan Undang-Undang (RUU) Nomor 34 Tahun 2004 tentang TNI dibawa ke Rapat Paripurna untuk disahkan menjadi undang-undang. Kesepakatan ini dicapai saat rapat pleno pengambilan keputusan tingkat panitia kerja (Panja) di Kompleks Parlemen, Senayan,",,https://x.com/KATADATAcoid
"Gue pilih-pilih kacamata, RUU TNI udah sah, anjing.",,https://x.com/sebuahruanggila
"Indonesia justru mengalami masa keemasan industrialisasi saat pemerintahan Soeharto yg diktator militer.

RUU TNI skg gak ada apa2nya dibanding praktik dwifungsi saat itu.

Sebuah concern yg kurang relevan sebetulnya.",,https://x.com/ph4n_
"Timeline :
26 Maret - Presiden memberikan tanda tangan RUU TNI
6 April 2025 - Wawancara Mr. President kpd Wartawan.

dalam wawancara tersebut, Mr.President mengatakan belum membaca draft 

kalo bener, dia berbohong pd saat wawacara berarti. 
@barengwarga",https://pbs.twimg.com/media/GourVCPaMAAI8do?format=jpg&name=900x900,https://x.com/DoN_aLv99
"Gue ga peduli RK mau selingkuh sama pohon kelapa juga sok aja. Ato Jokowi ternyata lulusan kumon juga terserah. Yg penting tetep tolak RUU TNI and Polri. And nulis ""Ya Allah"" itu yg bener, bukan Yaolo. cuma mau tenang tapi bukan meninggal….",,https://x.com/richyrich_id
"Banyak yg sudah melakukan penolakan thd RUU Kejaksaan
Jangan sampi tetiba ada meeting sembunyi2..
Tahu2 sah aja spt RUU TNI saat itu.

Orang banyak negatifnya drpd postifinya..
Buat apa disahkan? Cm untuk memperkuat wewenang?
Aturannya aja dl diperkuat.",https://pbs.twimg.com/media/GojHDu3WsAAhpzM?format=png&name=small,https://x.com/creeping5ilence
"Ada yg bilang stop di X grgr konflik dgn salah satu orang. Perasaan kmrin dia sering konflin dgn orang deh, masa iya dgn 1 org yg lain ini tbtb berhenti? Atau krn case yang lain, contohnya aja krn kritik ruu tni? Hm...",,https://x.com/jamuitem11
"Sebegitu takutnya mereka pada warga yang hanya dengan bermodalkan tenda dan gitar. Meskipun diusir berkali-kali, Greenpeace tetap berdiri bersama warga  menolak RUU TNI. 

Panjang umur Perjuangan

#TolakRUUKejaksaan
#CabutUUTNI
====
#1999_1stWin Hotma Sitompul Wike",,https://x.com/WidiPrista
Pengesahan RUU TNI jadi momentum penting memperkuat sistem pertahanan nasional adaptif dan profesional #UUTNI,https://pbs.twimg.com/media/Go6mvGMWkAEtENN?format=jpg&name=small,https://x.com/ravidnath
mohon izin komandan konsolidasi nasional terkait ruu tni telah dimulai silakan bapak kolonel merapat ke pusgiwa ui. siap bang komandan gerakan ui,,https://x.com/filsufsesat
ril or fek https://x.com/WSTWMYKY2/stat/WSTWMYKY2/status/1907334314179924233…,,https://x.com/blxccat
" Key Points Kasus Rapat Diam-diam RUU TNI:

 DPR bohong lagi? Katanya RUU TNI ngga bakal disahkan sebelum Lebaran, tp malah rapat diam-diam di hotel mewah.

 Lokasi: Hotel Fairmont (hotel yg dikenal mewah), Jakarta. Rapat panja RUU TNI digelar 14-15 Maret 2025 di ballroom",,https://x.com/poin_opini
"Lohlohloh...
Instead of ngebahas kasus ijazah jkw yg dah dibahas mulu dari jaman 2014, mending bahas dan naikin isu” krusial di pemerintah sekarang, like MBG, danantara, RUU TNI, efisiensi, dll... 

Jauh lebih berefek kedepannya di negeri tercinta ini klo dibiarin gitu aja ",,https://x.com/i/communities/1852235537501032782
"Kalo dia yang ngomong bahwa draft RUU TNI yang beredar itu karangan, berarti dia tahu dong draft RUU TNI yang sebenarnya seperti apa.

Secara ga langsung, direksi RUU TNI ini dari si biji satu ini.",,https://x.com/i/communities/1852235537501032782
YLBHI mengecam keras pengesahan RUU TNI menjadi UU TNI. YLBHI menilai RUU ini inkonstitusional dan bisa mengancam kebebasan sipil.,,https://x.com/detikcom
Ruu tni udah sah sih jadi ya hening,https://pbs.twimg.com/media/Gox5D2ubMAASVdG?format=jpg&name=900x900,https://x.com/Piggys_INO
"Kebijakannnya asbuntol:
1. Program mbg yang terbukti jadi ladang korupsi baru 
2. Ruu tni yang berpotensi mengakibatkan banyak pelanggaran ham. 
3. Danantara yang dikelola oleh orang tidak kompeten dan mantan napi korupsi
4. Asal ngatain rakyatnya ndasmu
5. Asbun ngebuka keran im",,https://x.com/50831wewewe
"sulit. gimanapun keterlibatan nctzen humanity di ruu tni dan demo2 kmrn bisa dinilai ""political""",,https://x.com/batagorjawa
"Cobain dirumah, rebahan sambil hafalin RUU TNI bg...",,https://x.com/Bimmz_
"sering ditanya wartawan soal RUU TNI ini to gakpernah dijawab. ternyata udah disahin
ya Allah terkutuk banget kah indonesia kenapa dapet pemimpin kek gini ",,https://x.com/assauma
Denger2 dua sejoli ini sekarang ingin mendapatkan jabatan lagi di pemerintahan lewat Sjafrie Sjamsoeddin. Itulah sebabnya Didu tempo hari mendukung RUU TNI.,,https://x.com/PartaiSocmed
"Amanat reformasi sudah jelas. Jika TNI duduki jabatan sipil, tanggalkan seragam dan pensiun. Bedil dikembalikan beserta ajudannya.

Posisi strategis di jabatan sipil menuntut kompetensi dan inteligensi. Bukan senjata dan jiwa korsa.

Lewat RUU TNI, mereka coba kembalikan",,https://x.com/The_RedsIndo
"Urgensi Tinggi atau Agenda Terselubung?

Revisi UU TNI menurut saya, merupakan operasi politik yang dirancang dengan presisi di tubuh militer. Bayangkan, dalam waktu 40 hari sejak Surat Presiden pada 13 Februari 2025, DPR, di bawah komando Puan Maharani mengesahkan RUU ini pada",,https://x.com/hnirankara
"Bayangkan kamu hidup di negara di mana jabatan pemerintahan bukan lagi dipegang oleh ahli di bidangnya, tapi oleh tentara yang masih aktif berdinas. Mereka bukan politisi, bukan ekonom, bukan birokrat tapi mereka punya satu kelebihan: kekuasaan atas senjata.

Kamu mau bekerja",,https://x.com/senjatanuklir
Anime bromance tapi bukan bl,,https://x.com/ghinatory
"Justru karna dalam ceritanya ini ada anak hukum malah bagus deh untuk bikin hal² sedetail itu, aku malah kagum loh di bagian Jo buat threads abt ruutni untuk internasional friends nya, lagian ini cerita gak mengandung unsur kebencian atau apapun kok. Anw sll nunggu up-nya nya",,https://x.com/oaxuxa19
"gw lebih jijik hal ginian donag viral, sementara demo uu tni dan ruu polri sunyi",,https://x.com/Tomiee144p
"Padahal cukup publish aja LPJ hasil donasinya Bareng Warga kemarin,
karena 2 circlenya udah ketahuan nilep duit donasi.
Mana Bareng Warga akun anonim kalau ketahuan nilep donasi, tinggal tutup akun beres.

Btw itu taggar batalkan RUU TNI gak salah? RUU-nya saja udah jadi UU.",https://pbs.twimg.com/media/GoKBo3ubQAA8q9l?format=jpg&name=medium,https://x.com/tekarok007
"Presiden Prabowo Subianto resmi mengesahkan dan menandatangani revisi Undang-undang TNI (RUU TNI) menjadi undang-undang.

Penandatanganan itu dilakukan setelah DPR mengesahkan RUU TNI dalam rapat paripurna DPR, pada Kamis (20/3) lalu.

""Sudah (disahkan), sudah. Sebelum lebaran,""",https://pbs.twimg.com/media/Go8lwVgbEAAO6tN?format=jpg&name=900x900,https://x.com/RadioElshinta
"Ini ada foto alumnus UGM juga pake kacamata ....knp gak dipermasalahkan???? Akhirnya lupa kan kasus Hasto, RUU Kejaksaan, UU TNI dll.",https://pbs.twimg.com/media/Gozj-FZaIAAbsnw?format=jpg&name=900x900,https://x.com/MahotraDon93362
"yeh padahal banyak queer yang turun jalan juga, ngapa jadi lgbt yg kena hak masyarakat itu melingkup semuanya termasuk para queer yg lu benci ini",,https://x.com/i/communities/1852235537501032782
"Andai ini yang beber kritik Masyarakat Militer soal RUU Kejaksaan, yakin anggota dewan & pemerintah auto melek langsung tanggap. Tapi Militer udah dapat jatah jabatan di kejaksaan lewat UU TNI.

Kewenangan Kejaksaan secukupnya saja, gak terlalu urgent untuk ditambahi lagi.

clear",https://pbs.twimg.com/media/GophEtKXcAA_ptE?format=jpg&name=900x900,https://x.com/SalimCipok
nyelesaiin jumping jacknya aja engep jir,,https://x.com/i/communities/1623378788569726977
"Yes, there's little what digital activitism has achieved, the ones i can considered successful is the ones preventing Kaesang into DKI's election (which some suspect has elites backing too).

The others? RUU TNI, VAT increase and others is not effective.",,https://x.com/EchoEch04553007
"RUU TNI wasn't even discussed openly with the public, the meeting held to formulate it was held in secret, and the drafts for it are hidden away from public eyes. it's clear from their behaviour that this law was never meant to benefit the people.",,https://x.com/geeloaktwt
Publik memang harus kritis soal RUU TNI. Bukan tidak mungkin perluasan jabatan TNI di ranah sipil akan berujung pula pada kebolehan TNI aktif ikut pemilu dan politik praktis tanpa harus mengundurkan diri. Hal itu bahkan sudah pernah muncul dalam naskah RUU Pilkada Tahun 2016.,https://pbs.twimg.com/media/GmTd9T3bYAASo05?format=jpg&name=900x900,https://x.com/titianggraini
"Yaudah sih ga usah dibahas lagi.

Orang lagi bahas RUU TNi.
Orang lagi bahas Lisa Mariana (Besar).

Terus ga ada angin ga ada hujan, orang antah berantah share foto ijazah. Akhir makin rame dibahas, nutup berita yg mana.

Dibilang ga menjabat y g jg. Buktinya masih ngurus polisi.",,https://x.com/Naufalakbary
"RUU TNI telah disahkan dengan cara rapat tertutup, demi segelintir elit. Kini RUU Kejaksaan, Polri dan KUHAP juga  apakah akan disahkan juga? Demi siapa RUU disahkan ?
--
Jokowi Chelsea LEE HAECHAN BOYNEXTDOOR
Maresca จุงดัง LoveStory

#TolakRUUKejaksaan",,https://x.com/_riverheaven
Boleh ga si aku masuk gereja cuman buat beli merch Luce and gang,,https://x.com/terhinakeren
"Yg patut diketahui ttg produk2 RUU TNI/Kejaksaan/Polri/KUHAP memiliki pasal2 bermasalah

Dikuatirkan nantinya akan tumpang tindih, memberi kewenangan berlebih yg rentan disalahgunakan oknum & tdk pro rakyat

Itulah kenapa penolakan msh berlanjut
#TolakRUUKejaksaan
#TolakRUUPolri",https://pbs.twimg.com/media/Goi1KYrWUAAebBX?format=jpg&name=900x900,https://x.com/how378_
"Anggaran termasuk pendidikan dipangkas, kabinet digemukin

Lap kerja yg dibutuhkan, PPN yg dinaikin

RUU Perampasan aset yg ditunggu, RUU TNI yg disahkan dan RUU lain menyusul

Kalian mau menang banyak?

#CabutUUTNI",https://pbs.twimg.com/media/GozV5hsacAAtjy6?format=jpg&name=900x900,https://x.com/how378_
"lah elu gerakan kudu ada pemimpin dulu, ini mah inisiatif kesadaran sendiri",,https://x.com/blxccat
"udah kelakuan mereka gila kayak gini, eh RUU TNI nya tetap aja disahkan.",,https://x.com/i/communities/1902051310276637109
"Mulai dari PPN, Tukin Dosen, Danantara, UU TNI, RUU KUHAP, RUU Polri, dst dst. 

There is so much issues that... I dont even keep track anymore. 

Dan bentuk protes mulai dari demo ampe camping. Protest di sosmed, witch hunt pemilih tertentu. 

Ini gejala 'social unrest'",,https://x.com/MorphoMenelausX
"Dewan Perwakilan Rakyat (DPR) RI telah resmi mengesahkan Revisi UU (RUU) Nomor 34 Tahun 2004 tentang TNI menjadi Undang-Undang (UU).

~N #RUUTNI #UU #DPR",,https://x.com/kompascom
"Hahaha penipu memang gerombolan anjing kudis tuh. Lihat aja ya. Antara 17-21 Maret, ketika pada ribut soal pembahasan RUU TNI, mereka malah sibuk gangguin feminis. Di hari pengesahan RUU, mendadak diam. Nggak ada suara 1 pun.

Sekarang persis gitu lagi. Anjing rezim memang",https://pbs.twimg.com/media/GoGEaMAaMAADm_Q?format=jpg&name=900x900,https://x.com/meutiafaradilla
"Gimana gk kegocek, wong sengaja diorkestasi masif sama kaum kiri

Tujuannya apa? Buat promo dan kampanye demo anti ruu tni

Biar pada marah sama aparat dengan drama kabupaten berkedok diaspora",,https://x.com/about_ftp
"Negara lagi kacau-kacaunya, perempuan tidak memiliki rasa aman, mantan presiden dipertanyakan ijazahnya, RUU perampasan aset masih gonjang-ganjing, konflik papua memanas kembali, saling serang antara polisi dan TNI, pedofil-pedofil semakin liar, guru honorer tdk kunjung naik gaji",,https://x.com/miripdenis_
"iya jir, kjj loh ini bukan krl yang ada 10 menit sekali. berangkat jam 18 buat kereta jam 18.47, dengan estimasi waktu 30 menit aja udah questioning banget, ini ga ngeh lagi gapunya kuota hamdehh",,https://x.com/i/communities/1768231030228717594
"Tetap pantau dan kawal penolakan RUU - RUU yg mengancam supremasi sipil.. 
Dan tolak UU TNI.. 

#SahkanUUPerampasanAsetKoruptor",https://pbs.twimg.com/media/GokSYZYXYAA6HY6?format=jpg&name=900x900,https://x.com/Mi9aWempy
Dampak RUU TNI polri kejaksaan kezaliman di legalkan demo penetang kebijakan rezim di keroyok di aniaya . Nyawa rakyat terancam OBOB dilegalkan PSN,https://pbs.twimg.com/media/Go5GcHdWEAA0qVU?format=jpg&name=900x900,https://x.com/alfatih212426
El sengkuni kalah mulu makanya dia gak peduli. Tapi si sengkuni ini kritikannya receh mulu ketimbang fokus yang harus dikirtik sebenarnya seperti masalah ruu tni dll https://x.com/bukupembaharu//bukupembaharu/status/1912112777893957813…,,https://x.com/mesheviksus2
"Habis kemarin FREE PALESTINE, sekarang kita CABUT RUU dan UU TNI sampai ke akar-akarnya ",https://pbs.twimg.com/media/GoeH2sPWUAEhptT?format=jpg&name=small,https://x.com/i/communities/1852235537501032782
"Ketua PBHI Jukius Ibrani: RUU Polri, TNI dan Kejaksaan berisiko memperburuk keadaan!
#tolakRUUKejaksaan",,https://x.com/GerBangNKRI
"Padahal ya banyak isu yg bisa dipake klo emang mau kritis ke pemerintah sekarang:
* RUU TNI
* Danantara
* Efisiensi anggaran
* dll

Ketimbang ngurusin hal” yg terjadi pada presiden sebelumnya yg sebenernya receh dan dah lewat masa jabatannya...",,https://x.com/dharma_234_
"Duhhh ada aja deh org indo nih kalo liat orang perfect dicari cari celahnya emg oon gak maju""",,https://x.com/Starz123123
"Negara sendiri aja mau hancur dengan ruu tni, begal, tawuran, pungli, ormas, rupiah anjlok, badai phk, pertamina, kaburajadulu.. warga di perbatasan protes mau join Msia.. keributan dalam negeri gak diperhatikan.. malah sibuk dgn negara orang hnya berdasarkan komen individu..",,https://x.com/zaidkhan1075
"Ya seperti draft RUU TNI ini yang ga jelas di awal mana yang bener, endingnya malah rezim sendiri yang menuduh ada hoax yang beredar padahal pada dasarnya mereka sebagai pemerintahan yang tidak transparan. 

Kalau memang ternyata ada yang menyebar hoax karena basically dia taunya",,https://x.com/txtdriprogresif
"Sebenernya susah sih bang klo nyalahin Prabowo klo skenario. 

Kecuali klo BENER2 PASTI owo yang nyuruh DPR untuk bikin RUU TNI, gw lebih nyalahin Puan karena dia sendiri yg ngetok RUU. Owo mau gk mau ttd itu RUU pasti berlaku.",,https://x.com/AmariArima27
"Halo 
@vachikookie
, mungkin karena saya bukan polisi, saya bisa lihat RUU TNI dan RUU Polri dari luar. RUU TNI udah jadi UU 20 Maret 2025, kasih TNI peran lebih di sipil, banyak yang takut demokrasi mundur. RUU Polri masih dibahas, mau tambah kuasa polisi kayak wiretapping, tapi",https://pbs.twimg.com/media/Gmq54W5a0AAZoCX?format=jpg&name=900x900,https://x.com/grok
"RUU TNI sudah lolos pembicaraan tingkat I.

Sementara itu, di web DPR status RUU-nya masih “mulai”: https://dpr.go.id/kegiatan-dpr/fungsi-dpr/fungsi-legislasi/prolegnas-prioritas/detail/626…

Jadi mana draft RUU yang nanti akan diketok saat paripurna? Rakyat BERHAK tahu. #TolakRUUTNI",,https://x.com/nabiylarisfa
"Gak inget pernah ketik ginian???????
IRL orang lu pereteli terkara di gak qrt apapun ttg RUU TNI 

eh lu sapa gue tanya deh emang apa2 harus kabar2 ke kalian dulu?????
Sekarang gue tanya lu berani gak spill sapa orangnya disini?",https://pbs.twimg.com/media/GonW1F5XAAADDzg?format=jpg&name=900x900,https://x.com/swetzturbo
ini konsernya stelah ruu tni?,,https://x.com/prncssdanjangz
"Kayak gua disuruh kawen juga sama SPOG lakik tua, soalnya gue ada endometriosis, kocak bat pdhl disaat itu umur gua msh 17 thn. Dokter"" sekarang kagak ada yg becus bukannya ngasih obat biar sembuh malah ngasih saran"" jaman majapahit",,https://x.com/Starz123123
ain't no way...,,https://x.com/blxccat
Pantes demo RUU TNI iki gak klebu nang grup arisan RT-ku. Ndak rilet gaes,https://pbs.twimg.com/media/GofiW2jXAAEB38f?format=jpg&name=small,https://x.com/Mosthafavi
kampus jelek + rezim butt licker,https://pbs.twimg.com/media/GoYrCnXXMAAzRkU?format=jpg&name=medium,https://x.com/zahrapepesikan
baru kali ini nemu cp yg dalemannya couple an ,,https://x.com/ayanggsaida
"hayoh ... ada apa ..?
==
karena udah di TTD 
@prabowo
 katanya RUU TNI, yaudah cara satu""nya ikutin aja dia bahas apa ..
---
bawa aja ini setiap acara di kampus ...",https://pbs.twimg.com/media/Go0saIJakAAxot9?format=jpg&name=medium,https://x.com/clawhs02
"prabski ini banyako bicara, but gaada gitu kabar baik . mbg di korup, hilirisasi jeblok, rakyat kritis dianggep antek asing, bilang ke jurnalis ruu tni belum dibaca dan plotwistnya itu ruu tni di sah in sebelum lebaran. periode sebelumnya redup, sekarang gelap gempita",https://pbs.twimg.com/media/GozSLksbcAAY3T_?format=jpg&name=small,https://x.com/mooneerz
"Banyak yg korup, preman, ditambah ruu tni  investasi kemungkinan cuma jadi sedekah lol",https://pbs.twimg.com/media/Go8318_boAEEBOa?format=png&name=900x900,https://x.com/samnotyou
