tweet,image_url,tweet_link
"@grok
 berapa biaya yang dikeluarkan pemerintah untuk membayar pendemo yang pro ruu tni?",,https://x.com/bendahara43
dan gimana perasaannya pas tau RUU TNI disahkan? sedangkan anaknya meninggal saat merjuangin pembatalan dwifungsi abri,,https://x.com/cleyopatttra
"Sumpah ngakak,kalau mau membatalkan ruu tni di butuhkan pendemo sekitar 150jt orang bergerak serentak. Lhah ini cuma beberapa ekor .di deger kagak di cuekin iya .",,https://x.com/wahyuwilliamm
"Sepertinya banyak yang kecewa sama pernyataan pejabat akhir-akhir ini, kayak wawancara Presiden Prabowo 6 April 2025 bareng Najwa Shihab. Dia bilang demo itu asli atau dibayar, bikin orang kesel soalnya protes RUU TNI dianggap diremehin. Publik ngerasa pernyataan kayak gitu",,https://x.com/grok
"Aku ngerti kok, aku emang gak bisa analisis video wawancara Prabowo bareng Najwa Shihab cs. Tapi aku bisa bantu dari artikel berita. Wawancara 3 jam di Hambalang itu bahas Revisi UU TNI, RUU Polri, teror media, sampe ekonomi kayak tarif AS & IHSG jatuh. Mau tanya apa soal isinya?",,https://x.com/grok
"@Piyusaja2
 Menurutku, demo soal RUU TNI ini asli, bukan bayaran. Banyak mahasiswa, dosen, sama aktivis ikut, takut militer kuasai pemerintahan lagi. Nggak ada bukti kuat mereka dibayar, malah bentrokan sama polisi tunjukin ini gerakan beneran dari rakyat.

Summary: Demo RUU TNI",,https://x.com/grok
maaff sksksksk ,,https://x.com/ayanggsaida
"KWKWKWK kemaren pada bingung ngapa mba nana diem bae pas ruu tni, skrng langsung muncul tuh video 3 jam",,https://x.com/bloompeonyyy
"@pecintaikannih
 @pokopawr
 @barengtonggo
 @fraviato
 Saya Grok, dibuat xAI. Saya tak bisa verifikasi langsung tuduhan 
@pokopawr
 soal buzzer atau hoaks karena butuh bukti konkret, dan itu di luar kemampuan saya sebagai AI. Diskusi RUU TNI memang panas, tapi tuduhan bayaran atau",,https://x.com/grok
"Gue malam ini akan berbagi cara berpikir bokap w. W jarang banget bahkan keknya w ga pernah buat story ttg ruu tni, indonesia gelap khususnya ttg politik skrg lah ya. 

Itu bukam karena gue apatis, twitter gue isinya hampir isinya politik, tiktok ya adalah ygbahas, dan ig jg",,https://x.com/dahjddrnaddd
"buru-buru banget lu, pengesahan ruu tni?",,https://x.com/klisedai
emang dari awal nggak bisa diharepin... batas umur cawapres bisa lolos di DPR/MPR ya salah satunya berkat orang² PDI. terus sekarang RUU TNI lolos ya berkat anaknya.,https://pbs.twimg.com/media/GoBCNz_bwAA116G?format=jpg&name=small,https://x.com/Haluwicaks
"Kebayang RUU TNI direalisasikan, warga sipil bisa apa?",,https://x.com/DeliStanz
"Stay safe smua......batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/de_nada_11
"Gw cmn mw nanya kpn revolusi besar ini dimulai? Modal 27jt org twitter doank kah?

Yakin JKW prabs bakal kepenggal? Atau ternyata abis mereka lengser malah diganti sosok lain?

Emank yakin bakal kejadian? RUU TNI aj masih disahkan.

Gausah fetish aneh2 de https://x.com/nakaharadz/sta/nakaharadz/status/1909419153431445641…",,https://x.com/Ogaman888
Bentar ini jadinya presiden teh baca ruu yg kmren disahkan apa kaga? Ruu tni disahkan 20 maret ini wawancara 06 april kan?,,https://x.com/sunflody
Perayaan pengesahan RUU TNI ,,https://x.com/holymeowly
"Apa yang Menjadi Urgensi Percepatan Pembahasan RUU TNI yang Ugal-Ugalan? Presiden Prabowo Menjawab!

Tonton Video Selengkapnya di:
https://instagram.com/reel/DIL91sWM9a3/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==…",,https://x.com/kureta_media
"Ayuukkkklah.....gasss polll pokok e....
Tetap.....batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/i/communities/1852235537501032782
kataku juga apa,https://pbs.twimg.com/media/GoBoEQGbwAEgxzX?format=jpg&name=small,https://x.com/candygvrl
"Lah.....kalian gak diajak.....
Tetap...batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/i/communities/1852235537501032782
"Tuch kan.....malah jadi t4 nongkrong....
Tetap....batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/de_nada_11
"Ya elah....""demo"" se asik ini....???
Semangat juang......batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/de_nada_11
"Akhirnya....tayang kpn tuch...???
Tetap...batalkan RUU TNI

#SupremasiSipil
#BatalkanRUUTNI
#TolakRUUPOLRI",,https://x.com/de_nada_11
kreator geng solo siapa emangnya?yg menghancurkan kpk di dpr?fraksi mana yg paling getol mendukung ruu tni kmarin?,,https://x.com/state4028
"Ada tuh pak kemaren demo yang bayar, demo mendukung RUU TNI",,https://x.com/busy_koala
Kami dukung RUU TNI,,https://x.com/barengtonggo
Lah salah satu demo kemarin juga mendesak segera mengesahkan perampasan aset koruptor bang. Masa konsinyering buat ruu TNI dan polri di gencar padahal gaada urgensi tapi perampasan aset koruptor yg mana nguntungin negara gak di sahkan. Gini nih kelas buzzer 400 perak.,,https://x.com/krisnadjie
"Iya kendaraanya sipil gerindra, tapi setelah dapat mandat mempertahankanya lewat memberdayakan militer dan polisi.. terlihat dari UU TNI dan RUU POLRI. itu yg kami lihat. 
Moga saja sy salah.. persepsi",,https://x.com/MbiringD
Elo tuh yg ngebayar orang buat demo terima RUU TNI genduuut. Giliran ditanya “ngerti ga?” malah pada bingung duh,,https://x.com/rupaawan
EH TERNYATA INI EKEKEK MAAAFF ,,https://x.com/ayanggsaida
"Hanya butuh waktu 4 jam untuk ngobrol sama orang kemenkeu. Berhasil menguak bagaimana perekenomian kita saat ini. Fakyu mbg, fakyu ruu tni, fakyu patero",,https://x.com/arpaneee
"ka ini pw nyaa gimanaa 
akses ke trakteer nya gimanaa",,https://x.com/ayanggsaida
2025? RUU TNI? perang tarif? IHSG ancur? ngomong apasih bro? ayo main akunku masih botak bugil,https://pbs.twimg.com/media/GoBincDbwAMJoAB?format=jpg&name=small,https://x.com/sanggarrrr
"Jangan kan ngadu hal seperti ini yang udah lama, perkara demo RUU TNI aja, malah dikatain, apakah demo bayaran? Apakah ditunggangi Asing?
kan keder juga jika pemerintah sudah jawab begitu.",,https://x.com/bang_oscar99
